"","pathway","pval","padj","ES","NES","nMoreExtreme","size","cancer_type"
"75","KEGG_MELANOGENESIS",0.777821347345306,0.913556281789813,-0.345817230363535,-0.777476261396857,59507,16,"HNSC"
"76","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.609834522782527,0.822792610103409,-0.403613228027915,-0.90741488863231,46655,16,"HNSC"
"77","KEGG_TYPE_II_DIABETES_MELLITUS",0.27057863655201,0.479149668894184,-0.513370713804847,-1.16834842371126,20892,17,"HNSC"
"78","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.373850121242446,0.623083535404077,-0.470641318541107,-1.08320259154201,29138,18,"HNSC"
"79","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.524110868888197,0.742490397591612,-0.406807485728031,-0.972593292607558,42072,22,"HNSC"
"80","KEGG_ALZHEIMERS_DISEASE",0.00106258745305152,0.012902847644197,-0.546717832750549,-1.57566566029329,100,88,"HNSC"
"81","KEGG_PARKINSONS_DISEASE",0.0162907005942915,0.0814535029714573,-0.484382337981816,-1.40411909036989,1556,94,"HNSC"
"82","KEGG_HUNTINGTONS_DISEASE",0.000440625688477638,0.00624219725343321,-0.555777339884393,-1.60627850046565,41,91,"HNSC"
"83","KEGG_VIBRIO_CHOLERAE_INFECTION",0.859370109075149,0.924638724954274,-0.290699057826561,-0.7252554593234,71380,28,"HNSC"
"84","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.806079072167482,0.913556281789813,-0.315425953749545,-0.766503370202998,65609,24,"HNSC"
"85","KEGG_PATHWAYS_IN_CANCER",0.938942560589148,0.973294117683873,-0.268941132606439,-0.618980357939173,73183,18,"HNSC"
"86","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.956551335618046,0.979600765391975,-0.231090565057629,-0.665913577831319,81501,57,"LGG"
"87","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.296707621004766,0.485002842027021,0.34623827180639,1.09088671420926,6785,28,"LGG"
"88","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.0803826562305877,0.235604337227585,0.443960862373832,1.35960890831326,1940,25,"LGG"
"89","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.000231044707150834,0.00654626670260695,0.699146091843327,2.04634689819556,5,21,"LGG"
"90","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.770472386376523,0.885002065432493,-0.302874094435519,-0.80638532836577,61146,34,"LGG"
"91","KEGG_GALACTOSE_METABOLISM",0.0153069877883311,0.118281269273467,0.521770620099747,1.61139083080462,360,26,"LGG"
"92","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.0610728175902037,0.199661134429512,0.487562438081229,1.42705779876943,1585,21,"LGG"
"93","KEGG_FATTY_ACID_METABOLISM",0.932555753550408,0.966673646972984,0.217672434676609,0.75029289620341,17269,41,"LGG"
"94","KEGG_STEROID_BIOSYNTHESIS",0.23262228118563,0.431535731795916,0.433643439480468,1.17719064814988,6662,16,"LGG"
"95","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0386076038061072,0.180443375150369,-0.642344252527219,-1.47914827202292,2754,16,"LGG"
"96","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.636929212839129,0.818224484426123,-0.319667241367282,-0.904958813963535,53338,50,"LGG"
"97","KEGG_OXIDATIVE_PHOSPHORYLATION",0.031880237467584,0.16936376154654,-0.430044391280305,-1.34298722624082,2974,118,"LGG"
"98","KEGG_PURINE_METABOLISM",0.370409757791475,0.583052396523618,-0.343009248631684,-1.0596837110636,34133,104,"LGG"
"99","KEGG_PYRIMIDINE_METABOLISM",6.15081805880182e-05,0.00261409767499077,0.562345140066368,2.02296692143231,0,50,"LGG"
"100","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.0598523075358745,0.199661134429512,-0.529085160680135,-1.39411170384252,4708,32,"LGG"
"101","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.18496227093065,0.365623093700123,-0.470320327954647,-1.22576982441641,14412,30,"LGG"
"102","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.869568961805107,0.935612174094102,0.245583983713632,0.766371512496823,20193,27,"LGG"
"103","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.8943361086766,0.950232115468887,0.225937353690715,0.783590800778024,16326,42,"LGG"
"104","KEGG_LYSINE_DEGRADATION",0.0877803156146179,0.248710894241418,0.381408511091801,1.29114365107799,1690,38,"LGG"
"105","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0931343425461632,0.255368358594318,-0.457535527854434,-1.30243925976798,7837,52,"LGG"
"106","KEGG_HISTIDINE_METABOLISM",0.181500141828644,0.365623093700123,-0.510062596823207,-1.24186566531775,13436,21,"LGG"
"107","KEGG_TYROSINE_METABOLISM",0.678542038563308,0.835885119969292,-0.327805942162237,-0.868132848252217,53595,33,"LGG"
"108","KEGG_PHENYLALANINE_METABOLISM",0.664583304138231,0.830729130172788,-0.375207519208975,-0.864003299639465,47423,16,"LGG"
"109","KEGG_TRYPTOPHAN_METABOLISM",0.913307918035665,0.958409543617673,-0.257990983965209,-0.690448058085121,72828,35,"LGG"
"110","KEGG_BETA_ALANINE_METABOLISM",0.180501153619145,0.365623093700123,-0.504763624086948,-1.24070032475227,13455,22,"LGG"
"111","KEGG_GLUTATHIONE_METABOLISM",0.04263621222936,0.180443375150369,0.433373332614593,1.422414178812,895,33,"LGG"
"112","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.00135573239021515,0.0230474506336575,0.496089690878317,1.76161466392179,22,47,"LGG"
"113","KEGG_O_GLYCAN_BIOSYNTHESIS",0.611791014433828,0.818224484426123,0.298419956209217,0.904792985887583,15046,24,"LGG"
"114","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.0467029912153897,0.180443375150369,0.392467904864831,1.36874187125304,839,43,"LGG"
"115","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.120779712339137,0.287973277476277,0.451399321206473,1.30344601993932,3190,20,"LGG"
"116","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.581001858200947,0.809592753230828,-0.365033293313076,-0.926879867057874,44398,26,"LGG"
"117","KEGG_GLYCEROLIPID_METABOLISM",0.806341823819386,0.89265854032737,-0.284020197413013,-0.791829801331199,66573,45,"LGG"
"118","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.114967152242217,0.287417880605541,-0.449176628625101,-1.27558825799472,9659,51,"LGG"
"119","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.0437046829307375,0.180443375150369,0.490450141377467,1.46939650496927,1090,23,"LGG"
"120","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.177105957635629,0.365623093700123,-0.415636041037887,-1.20324347962161,15166,59,"LGG"
"121","KEGG_ETHER_LIPID_METABOLISM",0.184812478735376,0.365623093700123,-0.485609465539997,-1.23304269804158,14122,26,"LGG"
"122","KEGG_ARACHIDONIC_ACID_METABOLISM",0.121965152813482,0.287973277476277,-0.446204937938888,-1.26714914183382,10247,51,"LGG"
"123","KEGG_LINOLEIC_ACID_METABOLISM",0.262477426784265,0.446211625533251,-0.456958690300989,-1.16029364410292,20057,26,"LGG"
"124","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.734693591558178,0.863815169030957,-0.353207309764982,-0.813342658316383,52426,16,"LGG"
"125","KEGG_SPHINGOLIPID_METABOLISM",0.838830347734457,0.914109994326011,0.239059728476937,0.814768933840538,15920,39,"LGG"
"126","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.710579394898161,0.850693641779488,-0.33345441266724,-0.83989025497965,53900,25,"LGG"
"127","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.356082792184825,0.571076176145474,-0.481996796564971,-1.09393322140669,25168,15,"LGG"
"128","KEGG_PYRUVATE_METABOLISM",0.414823255468305,0.62964244133582,-0.383496085136319,-1.04075918513323,33491,38,"LGG"
"129","KEGG_PROPANOATE_METABOLISM",0.641458344027514,0.818224484426123,-0.341384996888885,-0.889732811496164,49984,30,"LGG"
"130","KEGG_BUTANOATE_METABOLISM",0.158457999161127,0.354445524439363,-0.475107514491881,-1.25188343155422,12466,32,"LGG"
"131","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.0669971720839298,0.210917023227186,0.53209195618565,1.44444402416869,1918,16,"LGG"
"132","KEGG_RIBOFLAVIN_METABOLISM",0.632999336661663,0.818224484426123,0.323415398654857,0.877959973798496,18130,16,"LGG"
"133","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.143555778043051,0.329790300909713,0.431383755949797,1.26262711215675,3727,21,"LGG"
"134","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.038159410676256,0.180443375150369,0.568477927083539,1.5432192407756,1092,16,"LGG"
"135","KEGG_RETINOL_METABOLISM",0.708797486432448,0.850693641779488,-0.303207654962738,-0.861060214972566,59555,51,"LGG"
"136","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.281003714104538,0.468339523507564,0.343046478077752,1.09990868067066,6203,30,"LGG"
"137","KEGG_NITROGEN_METABOLISM",0.101427257825931,0.269416153600128,-0.539923007068514,-1.33883277779335,7610,23,"LGG"
"138","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.518492321340798,0.746980462948607,-0.345970743643255,-0.976369663353143,43248,49,"LGG"
"139","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0300253413881316,0.16936376154654,-0.511099053677956,-1.43825156550485,2499,48,"LGG"
"140","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",5.63412023212575e-05,0.00261409767499077,0.586817475426327,2.05597469995013,0,44,"LGG"
"141","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.990085502411087,0.999616366753384,-0.213944811977112,-0.520898254296676,73298,21,"LGG"
"142","KEGG_ABC_TRANSPORTERS",0.794133717133757,0.89265854032737,-0.313112095244529,-0.776415768079565,59590,23,"LGG"
"143","KEGG_PPAR_SIGNALING_PATHWAY",0.0451422015578769,0.180443375150369,-0.500679852728584,-1.39999231821276,3737,46,"LGG"
"144","KEGG_CALCIUM_SIGNALING_PATHWAY",0.00430747204462985,0.0523050176847911,-0.595280990768646,-1.62229422311972,348,39,"LGG"
"145","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.0543406318803777,0.192456404576338,-0.587176221865678,-1.42961666659657,4022,21,"LGG"
"146","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.0107533118344431,0.101559056214185,-0.515174284274526,-1.50128602742862,926,62,"LGG"
"147","KEGG_LYSOSOME",0.00277040966696139,0.039247470281953,0.475412854806016,1.68819121187629,46,47,"LGG"
"148","KEGG_PEROXISOME",0.999616366753384,0.999616366753384,-0.172577042076368,-0.487032477660397,83380,49,"LGG"
"149","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.02026045641417,0.135700633955935,-0.545422264533852,-1.49277865170712,1645,40,"LGG"
"150","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.0133584147844986,0.113546525668238,-0.587257443804788,-1.54739262489324,1050,32,"LGG"
"151","KEGG_VEGF_SIGNALING_PATHWAY",0.606949817007255,0.818224484426123,-0.355784558027466,-0.909908995547608,46600,27,"LGG"
"152","KEGG_GAP_JUNCTION",0.0207542146050253,0.135700633955935,-0.670137948341318,-1.54314977429341,1480,16,"LGG"
"153","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.448008805548556,0.668083306519777,-0.407827433657897,-1.01924122243865,33782,24,"LGG"
"154","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.482280311022545,0.706790110981316,-0.389093202667508,-0.995094916925155,37028,27,"LGG"
"155","KEGG_LONG_TERM_DEPRESSION",0.0756824659273567,0.229750342993761,-0.568735254010159,-1.38471785425936,5602,21,"LGG"
"156","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.531733908827198,0.753289704171863,-0.416754747615049,-0.959675535924607,37943,16,"LGG"
"157","KEGG_INSULIN_SIGNALING_PATHWAY",0.644953417135885,0.818224484426123,-0.337423265835618,-0.889092643319459,50742,32,"LGG"
"158","KEGG_GNRH_SIGNALING_PATHWAY",0.0287562717973318,0.16936376154654,-0.576693916967479,-1.4842145177544,2217,28,"LGG"
"159","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.113187399893219,0.287417880605541,-0.557106245444721,-1.33006800686026,8267,19,"LGG"
"160","KEGG_MELANOGENESIS",0.0503230146162362,0.185976358364351,-0.628703171138722,-1.44773648327423,3590,16,"LGG"
"161","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.808643618884794,0.89265854032737,-0.328479777475882,-0.756401716581618,57703,16,"LGG"
"162","KEGG_TYPE_II_DIABETES_MELLITUS",0.411272499826256,0.62964244133582,-0.450269111571968,-1.05038563273713,29588,17,"LGG"
"163","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.00665701881331404,0.0707308248914617,-0.694717383412061,-1.64010311277745,482,18,"LGG"
"164","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.00093899232709127,0.0199535869506895,-0.715773102597403,-1.75935800137723,69,22,"LGG"
"165","KEGG_ALZHEIMERS_DISEASE",0.233536984266025,0.431535731795916,-0.376872062198778,-1.14473036327087,21061,88,"LGG"
"166","KEGG_PARKINSONS_DISEASE",0.202053627378767,0.390330871072618,-0.380581675948654,-1.16390531118944,18378,94,"LGG"
"167","KEGG_HUNTINGTONS_DISEASE",0.24192622679411,0.431723845266355,-0.373208635791387,-1.13761716594691,21918,91,"LGG"
"168","KEGG_VIBRIO_CHOLERAE_INFECTION",0.250690383892339,0.434871074098955,-0.453649986788438,-1.16754118009617,19335,28,"LGG"
"169","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.243796994973941,0.431723845266355,-0.47108066614633,-1.17732353050325,18383,24,"LGG"
"170","KEGG_PATHWAYS_IN_CANCER",0.741864792226587,0.863815169030957,-0.342446142275752,-0.808453908475121,53825,18,"LGG"
"171","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.509204589093702,0.782723548642699,-0.345211213920395,-0.98104360134582,42430,57,"LUAD"
"172","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.00268626056727503,0.0337326574455251,0.588971287391552,1.80883016933283,67,28,"LUAD"
"173","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.117389829230595,0.375864766576455,0.435190857380805,1.29851927864243,3113,25,"LUAD"
"174","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.00179035315593625,0.0304360036509162,0.65859486191294,1.88134526637746,50,21,"LUAD"
"175","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.844134376342267,0.974911635974178,-0.285113333490951,-0.747929943321847,64853,34,"LUAD"
"176","KEGG_GALACTOSE_METABOLISM",0.765190406865374,0.974911635974178,0.27340277236134,0.823838687377764,19972,26,"LUAD"
"177","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.343923330758969,0.634920702747543,0.373772004174384,1.0677189140459,9796,21,"LUAD"
"178","KEGG_FATTY_ACID_METABOLISM",0.229775181448044,0.500792062130352,-0.435245784582069,-1.17838835601004,18171,41,"LUAD"
"179","KEGG_STEROID_BIOSYNTHESIS",0.761269153579051,0.974911635974178,0.302423945263098,0.800928920592707,23896,16,"LUAD"
"180","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0212939616096544,0.150832228068386,-0.682120653802435,-1.54687544515581,1460,16,"LUAD"
"181","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.167543182180378,0.406890585295204,-0.439921280402844,-1.22667914728469,13666,50,"LUAD"
"182","KEGG_OXIDATIVE_PHOSPHORYLATION",0.978443551333577,0.989520630802641,0.190687219738603,0.780137505176303,8033,118,"LUAD"
